filePath|title|words|est_duration
suttas/SN/SN45_1.txt|Ignorance Avijjā Sutta|201|1
suttas/SN/SN45_2.txt|Half (Of The Holy Life) Upaḍḍha Sutta|335|2
suttas/SN/SN45_4.txt|The Brahman Brāhmaṇa Sutta|466|3
suttas/SN/SN45_8.txt|An Analysis Of The Path Magga-Vibhaṅga Sutta|653|4
suttas/SN/SN45_27.txt|A Pot Kumbha Sutta|136|1
suttas/SN/SN45_56.txt|Admirable Friendship Kalyāṇa-Mittatā Sutta|350|2
suttas/SN/SN45_153.txt|A Pot Kumbha Sutta|148|1
suttas/SN/SN45_154.txt|The Spike Suka Sutta|189|1
suttas/SN/SN45_155.txt|The Air Ākāsa Sutta|257|2
suttas/SN/SN45_159.txt|Guests Āgantukā Sutta|433|3
suttas/SN/SN45_171.txt|Floods Ogha Sutta|146|1
suttas/SN/SN46_1.txt|The Himalayas (On The Factors For Awakening) Himavanta Sutta|254|2
suttas/SN/SN46_3.txt|Virtue Sīla Sutta|719|5
suttas/SN/SN46_4.txt|Clothes Vattha Sutta|634|4
